-0.038,                   0,              0.1699
-0.038,                   0,              0.1699
2e-05,                   0,              -0.218
2e-05,                   0,              -0.139
2e-05,                   0,              -0.486
0.1242,             0.16474,             0.08695
0.1242,             0.16474,             0.08695
0.352817,             0.13794,            0.127209
0.364231,            0.137636,            0.113294
0.358164,            0.140612,           0.0966106
0.35764,             0.15744,            0.129998
0.368951,            0.156891,            0.116007
0.362517,             0.15744,           0.0992048
0.354002,             0.17704,            0.127397
0.365359,            0.176775,            0.113434
0.358971,            0.175411,           0.0966615
0.345442,             0.19564,            0.121991
0.35684,            0.196262,            0.108074
0.350882,            0.192987,           0.0914073
0.297045,             0.16474,            0.114326
-0.057,             0.14974,             0.08682
-0.057,             0.14974,             0.08682
0.323073,             0.12904,           0.0983002
0.340405,            0.138242,           0.0883535
0.272353,             0.16474,            0.110415
0.1242,            -0.16474,             0.08695
0.1242,            -0.16474,             0.08695
0.352817,            -0.13794,            0.127209
0.364231,           -0.137636,            0.113294
0.358164,           -0.140612,           0.0966107
0.35764,            -0.15744,            0.129998
0.368951,           -0.156891,            0.116007
0.362517,            -0.15744,           0.0992048
0.354002,            -0.17704,            0.127397
0.365359,           -0.176775,            0.113434
0.358971,           -0.175411,           0.0966615
0.345442,            -0.19564,            0.121991
0.35684,           -0.196262,            0.108074
0.350882,           -0.192987,           0.0914073
0.297045,            -0.16474,            0.114326
-0.057,            -0.14974,             0.08682
-0.057,            -0.14974,             0.08682
0.323073,            -0.12904,           0.0983002
0.340405,           -0.138242,           0.0883535
0.272353,            -0.16474,            0.110415
-0.16998,                   0,               -0.75
0.09002,               0.155,               -0.75
0.09002,              -0.155,               -0.75
