0.087598,            0.050575,                   0
0,             0.06985,                   0
-0.087598,            0.050575,                   0
0.087598,           -0.050575,                   0
0,            -0.06985,                   0
-0.087598,           -0.050575,                   0
0.102298,           0.0760361,                   0
1.4396e-13,             0.09925,                   0
-0.102298,           0.0760361,                   0
0.102298,          -0.0760361,                   0
1.4396e-13,            -0.09925,                   0
-0.102298,          -0.0760361,                   0
0.142298,            0.145318,                   0
5.35686e-13,             0.17925,                   0
-0.142298,            0.145318,                   0
0.142298,           -0.145318,                   0
5.35686e-13,            -0.17925,                   0
-0.142298,           -0.145318,                   0
